age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,score,an_income,pre_total_duration
33,4,1,1,0,37747,1,0,0,27,7,345,1,660,0,3,2.0,490711,0
34,9,2,2,0,32201,0,0,0,28,5,177,2,609,0,3,2.0,450814,0
58,5,1,0,0,13104,0,0,0,30,5,101,1,172,0,0,3.0,497952,0
31,1,2,1,0,59524,1,0,0,5,7,104,3,186,0,1,1.0,654764,0
37,0,2,1,0,4101,1,1,0,27,7,121,2,263,0,3,2.0,69717,0
31,9,2,1,0,52401,1,0,0,17,0,121,1,584,0,3,1.0,576411,0
34,7,1,1,0,17679,1,0,0,3,5,161,1,298,0,3,1.0,247506,0
30,6,1,2,0,82730,1,1,2,30,7,52,1,797,0,3,0.0,827300,0
60,10,0,1,0,48303,0,0,2,2,5,117,1,780,0,3,3.0,1932120,0
29,10,1,0,0,45228,0,0,0,7,4,69,2,811,0,3,3.0,407052,0
34,9,1,1,0,70614,1,0,0,27,7,345,2,275,0,3,1.0,988596,0
32,6,2,1,0,83115,0,0,0,28,0,152,1,430,0,3,2.0,997380,0
51,6,1,1,0,34499,0,1,0,8,4,271,1,319,0,3,2.0,1069469,0
42,6,1,2,0,101912,1,0,0,17,1,177,1,621,0,3,1.0,2242064,0
32,9,1,1,0,61612,1,0,0,27,7,345,1,502,0,3,1.0,739344,0
33,9,1,1,0,14802,1,0,0,27,7,1045,1,64,0,3,1.0,192426,0
32,7,1,1,0,70657,1,0,2,26,7,121,2,302,0,3,1.0,847884,0
34,9,1,2,0,26634,1,0,0,27,7,345,3,20,0,3,1.0,372876,0
37,7,1,1,0,79368,0,0,0,18,1,158,1,657,0,3,2.0,1349256,0
33,0,2,1,0,44216,1,0,0,28,7,75,1,638,0,0,2.0,574808,0
34,1,1,1,0,74392,1,0,2,4,5,87,1,236,0,3,1.0,1041488,0
32,10,1,1,0,54929,0,0,0,14,0,14,1,712,0,3,3.0,659148,0
34,9,1,1,0,15434,1,0,0,27,7,345,3,614,0,3,1.0,216076,0
31,9,1,1,0,84485,1,0,2,16,7,345,2,161,0,3,1.0,929335,0
31,9,2,1,0,67258,0,0,0,27,7,121,2,474,0,3,2.0,739838,0
49,0,1,1,0,100659,0,0,0,23,5,826,2,2,0,3,2.0,2919111,0
30,7,2,1,0,76695,1,1,0,7,4,271,4,238,0,3,0.0,766950,0
59,5,1,1,0,9968,0,0,2,26,7,121,1,690,0,3,3.0,388752,0
31,9,2,1,0,13921,1,0,0,8,4,121,4,553,0,3,1.0,153131,0
32,8,2,2,0,32680,0,0,0,12,7,101,1,582,2,2,3.0,392160,202
32,1,1,1,0,86917,0,1,0,4,2,104,1,165,0,3,2.0,1043004,0
31,4,2,2,0,79811,1,0,0,21,8,427,1,826,0,1,2.0,877921,0
33,1,1,1,0,2634,1,0,0,12,7,345,2,169,0,3,1.0,34242,0
60,7,1,1,0,38627,0,0,0,14,4,158,1,107,0,3,2.0,1545080,0
34,4,1,1,0,82762,1,0,0,27,7,345,1,689,0,3,2.0,1158668,0
31,1,1,0,0,68078,1,0,2,2,5,87,1,469,0,3,1.0,748858,0
36,7,1,1,0,87109,0,0,0,9,1,158,1,474,0,3,2.0,1393744,0
30,9,2,1,0,95627,1,1,2,11,7,67,1,275,0,3,0.0,956270,0
30,4,1,1,0,-3699,1,0,0,27,7,345,1,136,0,3,2.0,-36990,0
41,3,1,0,0,50532,0,0,2,20,5,67,1,173,0,3,2.0,1061172,0
49,6,1,2,0,69295,1,0,0,12,0,158,4,665,1,0,1.0,2009555,158
31,7,2,1,0,22942,0,0,2,15,7,345,2,346,0,3,2.0,252362,0
33,4,2,1,0,27607,0,0,0,21,8,101,1,736,0,3,2.0,358891,0
33,4,1,1,0,66842,1,0,0,27,7,1045,1,742,0,3,2.0,868946,0
30,6,1,2,0,65483,1,1,0,27,7,121,4,533,0,3,0.0,654830,0
29,0,1,2,0,101089,1,0,0,27,7,345,3,627,0,3,2.0,909801,0
35,1,1,1,0,77216,1,0,0,20,0,121,1,165,0,3,1.0,1158240,0
30,4,2,2,0,98032,0,0,0,26,1,158,1,755,0,3,2.0,980320,0
36,3,1,0,0,73828,1,1,2,26,7,152,1,290,0,3,0.0,1181248,0
35,4,2,2,0,32910,0,0,0,9,1,158,4,135,0,3,2.0,493650,0
37,4,0,2,0,46363,1,0,2,23,7,345,2,446,0,3,2.0,788171,0
30,2,1,3,0,46844,0,0,0,17,4,158,2,521,0,3,2.0,468440,0
29,6,2,1,0,10615,0,0,0,17,4,158,1,83,0,3,2.0,95535,0
60,9,1,1,0,63449,1,0,0,12,7,345,1,733,0,3,1.0,2537960,0
31,2,1,1,0,46878,1,0,2,26,7,518,2,264,0,3,1.0,515658,0
32,2,1,1,0,70681,1,1,2,30,7,152,2,457,0,3,0.0,848172,0
36,3,1,1,0,19525,0,0,1,6,5,177,1,646,0,3,2.0,312400,0
30,2,1,2,0,64249,1,0,0,17,4,271,2,225,0,3,1.0,642490,0
32,1,2,1,0,78003,1,0,0,20,5,87,1,455,0,3,1.0,936036,0
48,4,1,2,0,38178,0,0,1,5,4,158,2,153,0,3,2.0,1068984,0
57,4,1,3,0,15644,0,0,0,12,1,158,2,690,0,3,2.0,578828,0
30,2,1,2,0,13803,0,0,0,9,2,158,2,480,0,3,2.0,138030,0
40,1,1,0,0,99081,1,0,0,17,0,87,1,382,0,3,1.0,1981620,0
31,4,1,2,0,98773,0,0,0,17,4,158,3,511,0,3,2.0,1086503,0
37,0,0,1,0,19213,1,0,0,20,5,177,2,858,0,3,2.0,326621,0
42,10,1,1,0,29516,1,0,0,7,7,351,2,637,1,0,3.0,649352,351
48,10,0,0,0,23344,1,0,0,30,0,132,3,765,0,1,3.0,653632,0
31,7,2,1,0,41034,0,1,0,8,4,14,2,219,0,3,2.0,451374,0
31,9,0,1,0,5861,0,0,2,15,7,345,1,681,0,3,2.0,64471,0
32,9,2,1,0,58185,1,1,0,7,4,154,2,23,0,3,0.0,698220,0
32,0,2,1,0,16257,1,0,0,17,0,87,1,188,1,0,2.0,195084,87
49,9,1,1,0,12579,1,1,0,7,4,154,2,287,0,3,0.0,364791,0
32,7,2,1,0,73863,0,0,0,13,1,158,1,160,0,3,2.0,886356,0
34,4,1,2,0,21754,1,0,0,27,7,345,1,547,0,3,2.0,304556,0
48,9,0,0,0,73320,0,0,0,4,1,177,4,611,0,3,2.0,2052960,0
35,9,0,0,0,93149,0,0,2,2,5,1074,2,203,0,3,2.0,1397235,0
30,7,2,1,0,7974,1,0,0,27,7,345,2,63,0,3,1.0,79740,0
36,0,0,1,0,70621,1,0,2,2,5,117,2,464,0,3,2.0,1129936,0
30,7,1,1,0,59122,1,0,2,20,5,1133,3,-1,0,3,1.0,591220,0
31,1,0,1,0,90028,1,0,0,21,8,121,1,280,0,3,1.0,990308,0
33,1,1,0,0,57863,1,0,2,23,7,345,2,833,0,3,1.0,752219,0
35,9,0,1,0,45842,1,0,0,8,4,69,4,11,0,3,1.0,687630,0
37,0,1,1,0,71139,1,0,0,8,7,345,1,84,0,3,2.0,1209363,0
47,1,1,1,0,60688,0,0,0,27,3,121,1,270,0,3,2.0,1638576,0
32,3,2,1,0,100785,0,0,0,14,4,69,1,648,0,3,2.0,1209420,0
57,7,0,1,0,-160,0,0,2,20,5,87,2,424,0,3,2.0,-5920,0
32,4,0,2,0,5310,1,0,0,20,0,138,2,215,0,3,2.0,63720,0
35,9,0,1,0,80079,0,0,0,27,7,345,2,825,0,3,2.0,1201185,0
30,4,1,2,0,37903,1,0,0,3,0,87,1,1,0,3,2.0,379030,0
35,4,1,2,0,24278,1,0,0,27,7,82,1,722,1,0,2.0,364170,82
37,4,1,1,0,61660,1,0,0,27,7,345,2,163,0,3,2.0,1048220,0
30,0,1,1,0,24678,1,0,0,21,8,121,1,270,0,3,2.0,246780,0
35,1,1,1,0,70639,1,0,0,17,7,121,3,399,0,3,1.0,1059585,0
49,3,1,0,0,68419,0,0,0,19,1,158,3,287,0,3,2.0,1984151,0
32,1,1,1,0,3568,0,1,0,28,4,271,4,557,0,3,2.0,42816,0
31,1,1,0,0,51219,0,0,1,22,1,158,4,212,0,3,2.0,563409,0
32,0,2,1,0,33634,0,0,0,8,0,101,1,670,0,3,2.0,403608,0
31,1,1,0,0,86055,0,0,0,19,8,101,2,301,0,0,2.0,946605,0
57,4,1,1,0,58608,1,0,0,3,2,14,1,49,0,1,2.0,2168496,0
36,10,0,0,0,7223,0,0,0,5,7,14,2,96,0,3,3.0,115568,0
37,1,1,1,0,78297,1,0,2,20,5,184,1,47,0,3,1.0,1331049,0
31,4,2,2,0,58147,0,0,0,6,8,207,2,562,0,3,2.0,639617,0
48,4,1,1,0,52451,0,1,1,3,0,14,3,248,0,3,2.0,1468628,0
35,9,1,1,0,56448,1,0,0,8,7,345,1,844,0,3,1.0,846720,0
30,0,2,1,0,72101,1,0,2,15,7,246,1,414,0,3,2.0,721010,0
30,5,1,2,0,77976,0,0,0,18,1,158,1,20,0,3,3.0,779760,0
40,8,2,3,0,94449,1,0,0,17,0,101,2,601,1,0,3.0,1888980,101
31,9,1,1,0,46160,0,0,2,1,7,142,2,734,0,3,2.0,507760,0
30,6,2,1,0,71370,1,0,2,16,7,67,1,779,0,3,1.0,713700,0
34,9,2,1,0,95361,1,1,0,8,4,271,2,686,0,3,0.0,1335054,0
32,0,1,1,0,46857,1,0,0,20,0,658,2,496,0,0,2.0,562284,0
31,7,2,2,0,8619,1,0,0,17,7,87,1,94,0,0,1.0,94809,0
37,0,1,1,0,100373,1,0,0,7,4,271,2,28,0,3,2.0,1706341,0
33,1,1,1,0,52268,1,0,2,15,7,345,2,1,0,3,1.0,679484,0
36,1,1,0,0,101292,1,0,0,27,7,1045,2,392,0,3,1.0,1620672,0
35,9,2,1,0,11772,1,0,0,28,3,87,2,109,1,0,1.0,176580,87
48,5,1,1,0,83419,0,0,0,30,9,158,1,253,0,3,3.0,2335732,0
35,6,1,2,0,45071,0,0,0,13,1,158,1,280,0,3,2.0,676065,0
57,3,0,1,0,22780,0,0,0,22,1,158,2,7,0,3,2.0,842860,0
32,6,2,2,0,5520,0,0,2,16,7,152,2,8,0,3,2.0,66240,0
30,2,2,1,0,49797,1,0,0,26,3,248,2,378,0,3,1.0,497970,0
32,9,1,1,0,20015,1,0,0,27,7,345,1,85,0,3,1.0,240180,0
43,0,0,1,0,7941,1,1,0,17,0,207,1,403,0,0,2.0,182643,0
29,9,1,3,0,100931,0,0,2,20,5,134,2,586,0,3,2.0,908379,0
30,4,1,2,0,33390,1,0,0,21,8,701,1,527,0,3,2.0,333900,0
57,4,0,2,0,8397,0,0,0,21,8,87,1,87,0,3,2.0,310689,0
49,9,1,0,0,46426,0,0,0,7,4,271,1,305,0,3,2.0,1346354,0
30,9,2,1,0,51615,0,0,0,28,4,66,3,350,0,3,2.0,516150,0
48,10,1,1,0,39302,0,0,0,26,8,158,2,118,0,3,3.0,1100456,0
35,9,1,2,0,-2936,0,1,0,7,4,271,4,459,0,3,2.0,-44040,0
33,1,1,0,0,79656,1,0,0,15,7,345,1,773,0,3,1.0,1035528,0
35,1,2,1,0,89578,1,0,0,8,0,121,1,736,0,1,1.0,1343670,0
32,7,2,1,0,46205,1,0,0,7,7,101,1,681,0,0,1.0,554460,0
37,4,1,2,0,61379,1,0,0,2,5,184,3,566,0,3,2.0,1043443,0
53,10,1,1,0,82060,1,0,0,25,6,101,1,330,2,0,3.0,2707980,202
41,0,1,1,0,37781,1,0,2,16,7,658,2,16,0,3,2.0,793401,0
32,0,1,1,0,98053,1,1,2,16,7,152,1,175,0,3,2.0,1176636,0
27,7,1,1,0,100603,0,1,1,8,4,271,1,279,0,3,2.0,704221,0
40,2,1,1,0,43054,1,0,1,3,0,24,1,584,1,0,1.0,861080,24
30,9,2,1,0,80893,1,0,0,27,7,121,1,153,0,3,1.0,808930,0
39,4,1,2,0,48329,0,0,2,20,5,87,1,675,0,3,2.0,918251,0
27,9,1,1,0,63500,0,0,0,27,7,345,1,868,0,3,2.0,444500,0
35,9,1,1,0,-2486,1,0,0,27,7,345,1,30,0,3,1.0,-37290,0
29,10,1,0,0,44228,1,0,2,23,7,152,2,160,0,3,3.0,398052,0
30,2,1,2,0,38919,1,1,0,7,4,271,4,202,0,3,0.0,389190,0
30,1,2,1,0,88854,1,0,0,20,0,121,1,72,0,3,1.0,888540,0
30,4,1,2,0,64589,1,0,0,27,7,345,1,23,0,3,2.0,645890,0
42,4,1,3,0,21076,0,0,0,23,7,101,1,254,0,0,2.0,463672,0
30,6,2,2,0,71855,0,0,0,22,1,158,2,5,0,3,2.0,718550,0
31,2,1,0,0,35549,0,0,0,21,8,158,1,269,0,3,2.0,391039,0
32,0,1,1,0,97259,0,1,2,16,7,52,1,128,0,3,2.0,1167108,0
34,7,1,1,0,70087,1,0,2,15,7,152,4,10,0,3,1.0,981218,0
46,5,1,1,0,85689,1,0,2,2,5,177,3,58,0,3,3.0,2227914,0
29,5,1,1,0,6088,1,0,2,26,7,345,1,643,0,3,3.0,54792,0
51,9,1,1,0,6507,0,0,2,20,5,117,1,176,0,3,2.0,201717,0
34,7,1,1,0,62376,1,0,2,28,7,345,3,779,0,3,1.0,873264,0
35,1,1,1,0,27508,1,0,2,15,7,152,2,261,0,3,1.0,412620,0
31,6,2,2,0,31079,1,1,0,27,7,121,4,260,0,0,0.0,341869,0
30,2,2,2,0,19308,0,0,0,18,1,158,1,222,0,3,2.0,193080,0
31,6,2,1,0,-895,0,0,0,26,2,158,1,119,0,3,2.0,-9845,0
33,1,1,1,0,56891,1,0,0,30,7,755,1,540,0,3,1.0,739583,0
35,1,1,1,0,28898,1,0,0,12,7,345,1,71,0,3,1.0,433470,0
39,4,2,2,0,-591,1,0,2,4,5,87,1,28,0,3,2.0,-11229,0
36,2,1,1,0,23042,0,0,0,20,4,69,1,782,0,3,2.0,368672,0
32,4,1,2,0,28394,1,1,0,18,1,177,4,84,0,3,2.0,340728,0
33,4,1,1,0,65659,1,0,0,27,7,345,1,363,0,3,2.0,853567,0
31,4,2,1,0,86915,1,0,0,15,7,345,2,437,0,3,2.0,956065,0
31,1,1,3,0,-634,0,0,2,26,7,158,1,143,0,3,2.0,-6974,0
40,1,1,1,0,-5386,1,0,0,3,0,177,1,845,0,3,1.0,-107720,0
34,9,2,3,0,95279,1,0,2,16,7,658,3,434,0,3,1.0,1333906,0
32,0,1,1,0,17578,1,0,0,3,8,101,3,658,0,0,2.0,210936,0
35,7,1,1,0,34817,0,0,0,4,1,158,3,643,0,3,2.0,522255,0
35,4,1,2,0,24936,1,0,0,7,4,271,1,179,0,3,2.0,374040,0
57,5,1,3,0,44583,0,0,2,7,7,67,1,258,0,3,3.0,1649571,0
27,1,2,1,0,60544,1,1,2,16,7,658,2,433,0,3,0.0,423808,0
34,9,1,1,0,88579,1,0,0,27,7,345,1,294,0,3,1.0,1240106,0
35,1,1,1,0,34490,1,0,0,7,7,351,2,76,0,0,1.0,517350,0
34,1,1,0,0,86773,0,1,2,2,5,67,2,338,0,3,2.0,1214822,0
30,4,1,2,0,100334,1,0,0,18,0,87,1,544,0,3,2.0,1003340,0
34,1,2,1,0,61293,1,0,0,12,7,14,1,649,0,3,1.0,858102,0
35,0,0,1,0,-1544,0,0,0,30,0,177,1,315,0,3,2.0,-23160,0
60,4,2,2,0,25240,0,0,0,8,5,67,2,113,0,3,2.0,1009600,0
34,7,1,1,0,7324,1,0,0,11,7,101,1,455,0,0,1.0,102536,0
35,4,2,2,0,2986,1,0,0,3,2,177,1,135,0,3,2.0,44790,0
34,9,2,1,0,64392,1,0,2,28,7,152,4,607,0,3,1.0,901488,0
45,1,1,1,0,-3467,1,0,0,4,2,14,2,519,0,3,1.0,-86675,0
32,9,2,1,0,30628,0,0,0,7,8,101,3,822,0,1,2.0,367536,0
31,0,1,1,0,81834,1,0,2,15,7,152,1,154,0,3,2.0,900174,0
31,9,1,1,0,96857,1,0,0,27,7,345,1,426,0,3,1.0,1065427,0
57,5,0,1,0,26911,0,0,0,7,8,87,1,515,1,0,3.0,995707,87
49,2,1,0,0,1580,0,0,0,29,1,158,2,45,0,3,2.0,45820,0
34,4,1,1,0,15608,1,0,0,27,7,345,2,162,0,3,2.0,218512,0
29,6,2,2,0,16369,0,0,0,18,4,104,1,474,0,0,2.0,147321,0
30,8,2,1,0,2815,0,0,0,14,2,158,1,14,0,3,3.0,28150,0
36,7,1,1,0,64697,0,0,0,17,8,67,1,688,0,3,2.0,1035152,0
35,9,1,1,0,30721,1,0,0,27,7,345,1,588,0,3,1.0,460815,0
34,0,1,1,0,75114,1,0,0,27,7,345,1,673,0,3,2.0,1051596,0
53,10,1,1,0,45613,0,0,0,6,2,101,2,413,0,0,3.0,1505229,0
30,2,1,1,0,57340,1,0,1,28,7,67,4,428,0,3,1.0,573400,0
34,4,1,1,0,53398,1,0,0,12,7,345,1,767,0,3,2.0,747572,0
31,1,1,1,0,96028,1,1,0,17,0,72,1,278,0,3,0.0,1056308,0
33,1,1,0,0,96860,0,0,0,30,6,158,1,343,0,3,2.0,1259180,0
32,0,2,1,0,11402,1,0,0,20,5,117,3,634,0,3,2.0,136824,0
57,10,1,1,0,6315,0,0,2,2,5,1133,1,337,0,3,3.0,233655,0
30,4,1,2,0,45095,1,0,0,21,8,826,1,191,0,3,2.0,450950,0
37,4,1,2,0,89432,1,0,0,7,8,87,1,746,1,0,2.0,1520344,87
30,9,1,1,0,100351,1,0,0,17,4,121,4,297,0,3,1.0,1003510,0
48,3,1,0,0,77551,0,0,0,20,1,158,4,69,0,3,2.0,2171428,0
36,2,2,1,0,51550,0,0,0,2,5,64,1,160,0,3,2.0,824800,0
57,4,1,2,0,87397,0,0,0,22,1,158,2,756,0,3,2.0,3233689,0
30,7,2,1,0,11247,0,0,0,14,4,66,1,4,0,3,2.0,112470,0
35,4,2,2,0,26790,1,0,0,7,7,658,2,125,0,0,2.0,401850,0
34,1,1,1,0,-771,1,0,2,20,5,134,1,406,0,3,1.0,-10794,0
31,9,1,1,0,96883,0,0,0,21,8,158,1,101,0,3,2.0,1065713,0
35,4,0,2,0,32841,1,0,0,11,7,518,2,782,0,0,2.0,492615,0
36,4,0,2,0,27669,1,0,2,26,7,345,1,624,0,3,2.0,442704,0
35,4,1,2,0,8444,1,0,0,17,0,82,1,842,0,0,2.0,126660,0
33,4,1,1,0,15326,1,0,0,12,7,345,1,240,0,3,2.0,199238,0
33,9,0,0,0,76828,1,0,2,26,7,259,2,349,0,3,1.0,998764,0
32,1,2,1,0,8681,1,1,0,8,2,826,2,429,0,3,0.0,104172,0
31,1,1,1,0,-3587,1,0,0,27,7,345,2,657,0,3,1.0,-39457,0
49,9,1,1,0,66148,0,0,0,7,4,158,2,304,0,3,2.0,1918292,0
30,6,1,2,0,58234,0,0,0,7,4,158,1,368,0,3,2.0,582340,0
35,9,0,1,0,78818,1,0,0,27,7,121,3,845,0,3,1.0,1182270,0
48,4,1,2,0,11169,0,0,0,9,4,158,2,335,0,3,2.0,312732,0
34,6,1,1,0,5903,0,0,0,26,5,177,1,616,0,3,2.0,82642,0
30,1,2,1,0,80548,0,0,0,20,0,153,2,337,0,3,2.0,805480,0
34,4,1,2,0,50048,1,0,0,27,7,345,1,748,0,3,2.0,700672,0
32,3,1,0,0,28810,1,1,0,12,0,826,2,646,0,3,0.0,345720,0
31,0,1,2,0,78560,1,0,0,4,1,158,1,853,0,3,2.0,864160,0
35,9,1,1,0,52886,1,0,0,27,7,345,1,149,0,3,1.0,793290,0
35,9,1,1,0,56778,1,0,0,27,7,345,1,807,0,3,1.0,851670,0
32,4,2,2,0,75688,1,0,0,28,3,101,2,642,0,0,2.0,908256,0
32,9,2,1,0,6010,1,1,0,4,1,158,1,224,0,3,0.0,72120,0
32,0,1,1,0,35777,1,0,0,12,0,101,3,10,0,0,2.0,429324,0
35,9,2,1,0,36253,1,0,0,18,1,79,1,61,0,3,1.0,543795,0
33,1,1,1,0,12191,1,0,0,14,7,126,1,532,1,0,1.0,158483,126
35,9,1,2,0,2115,1,0,2,16,7,121,1,398,0,3,1.0,31725,0
31,8,2,1,0,82212,0,0,1,14,7,177,2,61,0,3,3.0,904332,0
31,1,1,0,0,-3712,0,1,0,4,0,158,2,486,0,3,2.0,-40832,0
46,3,0,1,0,60042,1,1,2,16,7,259,2,93,0,3,0.0,1561092,0
34,3,1,1,0,28641,1,0,2,15,7,152,1,698,0,3,1.0,400974,0
48,3,1,0,0,39227,0,0,0,17,1,158,2,132,0,3,2.0,1098356,0
48,0,2,1,0,98471,0,0,0,7,4,158,1,75,0,3,2.0,2757188,0
30,7,2,1,0,74275,0,0,0,17,4,158,1,195,0,3,2.0,742750,0
29,8,1,3,0,42706,0,0,1,14,7,158,2,703,0,3,3.0,384354,0
58,5,2,1,0,62601,0,0,0,4,1,158,2,70,0,3,3.0,2378838,0
35,4,1,1,0,71956,1,0,0,27,7,1045,2,498,0,3,2.0,1079340,0
31,1,1,0,0,3619,0,1,0,18,1,158,2,380,0,3,2.0,39809,0
46,3,1,0,0,34868,0,0,1,3,2,158,2,474,0,3,2.0,906568,0
34,5,1,1,0,17467,1,0,0,8,0,132,1,463,0,0,3.0,244538,0
37,1,1,1,0,36029,1,0,0,27,7,177,1,781,0,3,1.0,612493,0
36,4,0,2,0,15246,0,0,0,17,5,177,1,179,0,3,2.0,243936,0
29,4,1,2,0,78623,1,0,0,16,7,345,2,426,0,3,2.0,707607,0
33,4,1,2,0,43500,0,0,0,18,1,158,4,290,0,3,2.0,565500,0
32,2,1,2,0,-280,0,1,0,7,4,271,3,845,0,3,2.0,-3360,0
35,4,2,2,0,93353,1,0,0,21,8,158,1,276,0,3,2.0,1400295,0
43,4,1,1,0,70837,1,0,0,3,8,101,2,816,2,0,2.0,1629251,202
35,1,1,1,0,77835,1,0,2,15,7,152,2,514,0,3,1.0,1167525,0
31,1,0,1,0,86597,1,0,0,7,4,271,4,217,0,3,1.0,952567,0
31,4,1,2,0,40457,1,1,0,28,7,87,1,761,0,0,2.0,445027,0
35,4,1,2,0,60869,1,0,0,6,8,87,1,114,0,0,2.0,913035,0
34,4,1,1,0,53873,1,0,0,27,7,1045,1,599,0,3,2.0,754222,0
56,5,1,0,0,-619,0,0,0,18,1,158,2,275,0,3,3.0,-22284,0
31,0,1,1,0,30224,0,0,2,16,7,152,1,789,0,3,2.0,332464,0
30,4,2,2,0,67241,0,0,0,18,4,158,2,75,0,3,2.0,672410,0
31,0,0,1,0,50242,1,1,0,18,1,158,4,556,0,3,2.0,552662,0
40,4,2,3,0,78815,0,0,0,20,5,177,2,246,0,3,2.0,1576300,0
31,9,1,1,0,42958,1,0,0,27,7,345,1,431,0,3,1.0,472538,0
34,0,2,1,0,-1423,1,0,2,30,7,152,2,186,0,3,2.0,-19922,0
49,2,1,1,0,27222,1,1,1,3,8,101,1,572,1,1,0.0,789438,101
29,6,2,2,0,12851,0,0,0,3,2,158,3,483,0,3,2.0,115659,0
35,1,1,0,0,14346,1,0,0,18,1,48,1,383,0,3,1.0,215190,0
32,4,1,2,0,25419,0,0,0,30,0,101,1,290,2,2,2.0,305028,202
30,0,1,1,0,24769,1,0,2,26,7,121,1,297,0,3,2.0,247690,0
35,4,1,1,0,97040,1,0,0,8,7,345,1,618,0,3,2.0,1455600,0
31,7,2,1,0,72944,0,0,0,2,7,658,2,832,0,3,2.0,802384,0
46,0,1,1,0,85773,1,0,0,3,2,177,1,242,0,3,2.0,2230098,0
31,9,1,1,0,94859,1,0,0,11,2,101,2,544,2,2,1.0,1043449,202
49,0,1,1,0,13700,0,0,0,7,4,158,2,201,0,3,2.0,397300,0
35,7,1,1,0,15775,1,0,2,2,5,177,2,311,0,1,1.0,236625,0
33,1,1,1,0,33895,1,0,0,27,7,345,1,860,0,3,1.0,440635,0
31,7,1,1,0,28495,0,1,2,16,7,152,1,198,0,3,2.0,313445,0
30,10,1,0,0,92312,1,0,0,7,7,351,2,570,0,0,3.0,923120,0
33,1,1,1,0,3476,1,0,2,26,7,345,1,153,0,3,1.0,45188,0
31,7,1,1,0,55518,1,0,2,16,7,152,1,221,0,3,1.0,610698,0
33,1,2,0,0,-5475,1,0,0,12,7,132,1,12,1,0,1.0,-71175,132
35,9,0,1,0,29899,1,0,2,23,7,121,1,114,0,3,1.0,448485,0
46,1,1,0,0,-5290,1,0,0,12,8,87,2,298,1,1,1.0,-137540,87
31,4,0,2,0,66661,1,0,2,16,7,121,3,9,0,3,2.0,733271,0
43,0,1,1,0,90712,1,1,0,7,4,271,1,652,0,0,2.0,2086376,0
53,5,1,0,0,71623,0,0,0,13,2,158,3,370,0,3,3.0,2363559,0
35,1,1,1,0,68712,1,0,0,27,7,345,1,815,0,3,1.0,1030680,0
31,0,1,1,0,20864,1,0,0,8,7,345,1,798,0,3,2.0,229504,0
28,5,1,1,0,-2341,1,0,0,13,7,345,1,844,0,3,3.0,-18728,0
60,2,1,3,0,26346,0,0,2,16,7,138,1,403,0,3,2.0,1053840,0
47,9,1,3,0,49563,0,0,0,28,5,177,3,537,0,3,2.0,1338201,0
34,7,1,1,0,68788,1,0,2,16,7,658,2,780,0,3,1.0,963032,0
31,4,0,2,0,82324,0,1,0,18,1,177,2,448,0,3,2.0,905564,0
36,0,1,1,0,18538,0,0,1,27,7,14,2,411,0,3,2.0,296608,0
30,6,1,2,0,25343,0,0,0,18,1,158,4,83,0,3,2.0,253430,0
32,9,1,2,0,29712,1,0,0,6,8,101,2,344,0,0,1.0,356544,0
33,4,1,2,0,80170,1,1,0,4,1,158,2,117,0,3,2.0,1042210,0
32,0,2,1,0,37766,1,0,0,7,8,101,2,778,0,0,2.0,453192,0
35,4,1,2,0,25144,1,0,0,27,7,345,1,534,0,3,2.0,377160,0
35,9,2,1,0,3384,1,0,0,13,8,132,1,159,0,3,1.0,50760,0
30,7,1,1,0,84025,1,0,1,3,0,826,1,468,0,3,1.0,840250,0
31,9,1,2,0,53989,0,0,0,22,1,158,4,114,0,3,2.0,593879,0
30,9,1,2,0,86512,1,0,2,26,7,121,1,807,0,3,1.0,865120,0
30,6,1,2,0,87834,1,1,2,23,7,259,2,566,0,3,0.0,878340,0
48,9,1,1,0,68050,1,1,1,7,4,189,1,869,0,3,0.0,1905400,0
39,4,1,2,0,13230,1,1,2,20,5,87,1,87,0,3,2.0,251370,0
30,6,2,2,0,18334,0,0,0,7,4,158,1,76,0,3,2.0,183340,0
37,9,1,1,0,59828,1,0,2,2,5,87,1,342,0,3,1.0,1017076,0
33,1,2,1,0,96168,0,1,0,30,2,101,3,361,0,3,2.0,1250184,0
48,6,0,2,0,15072,0,0,0,3,1,177,2,609,0,3,2.0,422016,0
33,4,1,2,0,87507,1,0,0,18,8,158,3,383,0,3,2.0,1137591,0
51,0,1,1,0,50751,0,0,2,20,5,67,1,790,0,3,2.0,1573281,0
31,1,1,0,0,52801,1,0,1,7,4,271,1,257,0,3,1.0,580811,0
31,4,1,1,0,23882,1,0,0,27,7,345,1,418,0,3,2.0,262702,0
34,1,1,1,0,52980,1,0,0,27,7,345,1,357,0,3,1.0,741720,0
34,1,1,0,0,54335,1,0,0,20,0,121,1,492,0,3,1.0,760690,0
34,1,2,1,0,79852,1,0,0,17,0,101,1,341,1,0,1.0,1117928,101
60,3,1,0,0,36294,0,0,0,2,5,1133,3,110,0,3,2.0,1451760,0
48,4,1,2,0,70509,0,0,0,18,1,158,2,73,0,3,2.0,1974252,0
33,1,1,1,0,-3990,0,0,0,18,1,158,4,659,0,3,2.0,-51870,0
30,0,1,2,0,74092,0,0,0,14,4,158,2,807,0,3,2.0,740920,0
48,9,1,1,0,-1824,0,0,0,8,1,158,2,332,0,3,2.0,-51072,0
