,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,score,an_income,pre_total_duration,stacking_f,stacking_o,stacking_s,stacking_u
13456,36,1,1,0,0,84253,0,0,0,8,1,158,2,646,0,2.0,1348048,0,0.0050693071527123795,-0.0007468489791331995,3.9852657746898557e-05,0.9956376891686739
13457,34,1,1,1,0,12495,1,0,2,2,5,184,1,545,0,1.0,174930,0,-9.749795603562761e-05,0.0010207391406250876,-0.0005662665271423534,0.9996430253425534
13458,33,4,1,1,0,221,1,0,0,27,7,345,1,681,0,2.0,2873,0,0.0015905881600203758,-0.0008762114467938953,-5.906295379892734e-05,0.9993446862405722
13459,32,4,1,1,0,-1902,1,0,0,27,7,345,1,626,0,2.0,-22824,0,0.00042019715045286954,-0.0008050486391002476,-0.000772265581799797,1.0011571170704476
13460,29,3,2,1,0,-1043,0,0,0,17,0,177,2,162,0,2.0,-9387,0,0.013370000835206688,0.00321814090823163,0.0004785329066464769,0.9829333253499143
13461,37,1,1,1,0,42154,1,0,0,30,7,658,2,73,0,1.0,716618,0,0.38855295808808904,0.049003441559994476,0.010335665379757174,0.5521079349721727
13462,31,9,1,1,0,81173,1,0,0,27,7,177,4,48,0,1.0,892903,0,0.004320020906256758,0.002857693497082571,-0.00036335566171767295,0.9931856412583792
13463,36,1,1,1,0,73612,1,0,2,16,7,345,3,79,0,1.0,1177792,0,6.630687676374702e-05,-0.0010181032639027948,-0.0002841605637105976,1.0012359569508493
13464,32,1,1,1,0,56113,1,0,0,15,7,1045,1,199,0,1.0,673356,0,0.014042156804545028,0.005596952609480156,0.0012493392329913679,0.9791115513529834
13465,35,4,1,2,0,14030,1,0,0,27,7,345,1,146,0,2.0,210450,0,0.0005856326349465008,-0.0008610965427870987,-0.000637363001650737,1.0009128269094918
13466,31,3,2,1,0,34883,0,0,0,13,1,158,2,215,0,2.0,383713,0,0.00822578876254193,0.0055759555545927195,0.0008383731554280176,0.9853598825274379
13467,57,5,2,2,0,65213,0,0,0,9,1,158,3,330,0,3.0,2412881,0,0.001109860972378765,9.12156318314504e-05,-0.00044485380628492277,0.9992437772020754
13468,35,9,0,1,0,48774,1,0,2,26,7,345,3,581,0,1.0,731610,0,-0.000290680807436855,-0.0005717851076352427,-1.106410192594151e-05,1.0008735300169975
13469,46,1,1,1,0,20056,0,0,0,28,4,14,1,297,0,2.0,521456,0,0.045252438440601464,0.025608709318922826,0.010171749466060864,0.918967102774416
13470,31,1,1,0,0,-513,0,0,0,8,0,158,2,432,0,2.0,-5643,0,-0.00129900394786793,0.0030415068896978807,0.004987542658897415,0.9932699543992699
13471,34,1,1,1,0,52106,1,0,0,27,7,345,1,98,0,1.0,729484,0,0.00030693131333049684,-0.0008392660206517841,-0.0008109514752426411,1.0013432861825644
13472,35,9,1,1,0,78114,1,1,0,28,7,138,1,7,1,0.0,1171710,138,0.9255775693890599,0.03312330643626285,0.0006556235055254871,0.04064350066917122
13473,30,8,2,1,0,96665,0,0,1,27,7,72,2,188,0,3.0,966650,0,0.004843976128106581,-0.0026072644583334317,0.00013884458084344534,0.9976244437493804
13474,49,7,1,2,0,1214,0,0,0,30,2,158,1,420,0,2.0,35206,0,0.01704958791880315,0.00945027455175974,0.011261005400153082,0.9622391321292817
13475,32,9,0,1,0,7303,1,0,0,13,4,158,1,315,0,1.0,87636,0,-0.002302067410014222,0.0029904505154290835,-0.01039499139978656,1.009706608294373
13476,30,7,1,1,0,73008,0,0,2,20,5,1133,3,795,0,2.0,730080,0,0.0009037167564656806,0.00665108507975885,0.0012145808489598137,0.9912306173148148
13477,31,9,1,1,0,84005,1,1,0,21,8,14,2,437,0,0.0,924055,0,0.007029456930010378,0.003051312254041972,0.003065285768261176,0.9868539450476862
13478,32,1,2,1,0,72427,1,0,0,17,0,87,1,33,0,1.0,869124,0,0.37570352671384394,0.0486230972829545,0.025829416882328288,0.5498439591208519
13479,46,0,0,0,0,69321,0,0,0,2,5,177,3,440,0,2.0,1802346,0,0.006657650295406881,0.005904976916196007,0.0012029525058938548,0.9862344202825034
13480,34,1,1,1,0,44287,1,0,2,15,7,345,1,370,0,1.0,620018,0,-0.000128815495737733,-0.0012099929160996961,1.275552692375781e-05,1.001326052884913
13481,31,1,0,1,0,86188,1,0,0,7,4,271,3,681,0,1.0,948068,0,0.0003747620478567609,0.013909446647206086,0.0021267132906206583,0.9835890780143159
13482,25,7,2,1,0,21993,0,0,0,7,4,271,1,484,0,2.0,109965,0,0.006571836460517719,-7.804151839308632e-05,0.00046098208848547456,0.99304522296939
13483,37,3,2,1,0,7526,1,0,2,2,5,87,3,744,0,1.0,127942,0,0.000539230027342047,0.0015955851949125757,0.0015508631624691765,0.9963143216152756
13484,34,1,2,1,0,24269,1,0,0,27,7,121,2,701,0,1.0,339766,0,0.008282498601031973,0.013415633390181758,0.00338834565824502,0.9749135223505401
13485,30,2,1,2,0,-595,0,1,0,7,4,158,4,418,0,2.0,-5950,0,0.0015228765547594114,0.000650762630428639,-0.0001748910890358446,0.998001251903847
13486,36,1,1,0,0,18350,1,0,2,16,7,245,2,397,0,1.0,293600,0,0.0028609849521820385,-0.0001824435550046577,0.0014257856661813138,0.995895672936641
13487,36,1,2,1,0,37301,0,0,0,18,1,158,1,814,0,2.0,596816,0,0.001923597974636454,-0.001225410109613207,0.0005365303765294156,0.9987652817584467
13488,33,1,1,0,0,25399,1,0,0,27,7,345,2,136,0,1.0,330187,0,0.000855752611779434,-0.0017182445065571338,5.462750280953166e-06,1.0008570291444963
13489,31,1,2,1,0,96813,1,1,1,3,6,248,2,466,0,0.0,1064943,0,0.06010851713210525,0.045801021456379515,0.0073283866775357715,0.8867620747339714
13490,30,7,1,1,0,90525,1,0,0,15,7,345,1,394,0,1.0,905250,0,-0.005590648643333987,0.0011685257135410146,0.0013853647265161806,1.0030367582032758
13491,32,1,1,1,0,-4565,1,0,0,27,7,345,1,44,0,1.0,-54780,0,0.0007155311196765518,-0.0016931724539213586,-0.0002458438270389017,1.0012234851612833
13492,60,5,1,0,0,33308,0,0,2,21,7,152,1,18,0,3.0,1332320,0,-0.000209411378779778,-0.0008619796914447683,-1.3474145683815136e-05,1.001084865215908
13493,30,4,2,2,0,23801,0,0,0,17,0,101,1,212,1,2.0,238010,101,0.9002315631850583,0.04557252912217058,0.05254868953141728,0.0016472181613401693
13494,37,1,1,0,0,41147,0,0,0,20,1,158,2,508,0,2.0,699499,0,0.005553952326126058,-0.0013091365152729587,0.0011037588046405068,0.9946514253845051
13495,34,9,1,1,0,99208,1,0,0,27,7,345,1,14,0,1.0,1388912,0,0.0017019086847786385,-0.0008682392553276616,-0.0010065929821510347,1.0001729235527006
13496,30,2,2,1,0,44247,1,0,0,8,1,158,2,757,0,1.0,442470,0,-0.006082163015150147,0.0017907908718197245,0.0022856427796357215,1.0020057293636948
13497,29,6,1,2,0,100289,1,0,0,16,8,104,2,195,0,1.0,902601,0,0.2174257228336524,0.05204878206101897,-0.00015652033755186867,0.7306820154428728
13498,33,4,2,1,0,87981,0,0,0,12,5,177,1,100,0,2.0,1143753,0,0.009626508971161518,0.0251159186726286,0.011336459775106202,0.9539211125810997
13499,34,9,1,1,0,18624,1,0,0,27,7,345,1,493,0,1.0,260736,0,0.0021593747065748597,-0.0008858019499631692,-0.0004074744377822112,0.9991339016811702
13500,34,3,2,1,0,11789,1,1,2,2,5,117,2,56,0,0.0,165046,0,0.005615211054018257,0.0056146607353380305,0.0017442355556740053,0.9870258926549826
13501,33,4,1,1,0,-5051,1,0,0,27,7,345,1,466,0,2.0,-65663,0,0.00020173724788909164,-0.0007299258651586732,-0.00064343267053436,1.0011716212878043
13502,37,9,1,1,0,25245,1,0,0,17,0,518,2,95,2,1.0,429165,1036,0.6816730245790846,0.05983363028616247,0.22216866651689965,0.03632467861782551
13503,35,7,1,1,0,21742,1,0,2,16,7,658,2,388,0,1.0,326130,0,0.013273464345256544,0.007577030175876364,0.004416868047423098,0.9747326374314456
13504,42,5,1,2,0,33686,1,0,0,7,8,101,1,840,1,3.0,741092,101,0.9498734927282857,0.043560144885248966,0.023220029140978725,-0.016653666754509078
13505,31,7,2,1,0,-4626,0,0,0,4,1,158,3,237,0,2.0,-50886,0,0.0015190473723535186,0.005768281734178603,0.0028012303270901536,0.9899114405663771
13506,29,9,0,1,0,55227,0,0,0,6,5,177,2,326,0,2.0,497043,0,0.022900376084575805,0.004126555251938741,0.0025333712585126275,0.9704396974049763
13507,33,4,1,2,0,28040,1,0,0,27,7,345,1,112,0,2.0,364520,0,0.0006151737270311541,-0.00032197691569440384,0.00022544853565962045,0.999481354653003
13508,30,8,2,1,0,97154,0,0,0,16,7,152,2,97,0,3.0,971540,0,0.025147093214214253,0.004296734816191715,0.0008325205840149959,0.969723651385574
13509,31,9,1,1,0,18875,1,1,0,8,1,158,2,765,0,0.0,207625,0,0.004645293919349244,0.002742880982015271,-0.0011685930362217711,0.9937804181348574
13510,35,9,1,1,0,56593,1,0,2,26,7,345,2,399,0,1.0,848895,0,-8.196574390656464e-05,-0.0009474630779467592,-6.270550445534873e-05,1.0010921343263082
13511,34,1,1,1,0,46132,1,0,2,26,7,345,2,247,0,1.0,645848,0,-0.00020899730081755385,-0.0010336098041437772,9.261260146692374e-07,1.0012416809789462
13512,34,4,2,1,0,86957,1,0,0,27,7,345,1,537,0,2.0,1217398,0,0.00025866713725397616,-0.0008565242549580833,0.00023215513125780102,1.0003657019864458
13513,31,6,1,1,0,63642,1,0,0,4,1,158,2,500,0,1.0,700062,0,0.004166155918867917,0.001930280353660184,0.0017975977421354535,0.9921059659853358
13514,31,0,1,1,0,9855,1,0,0,20,0,121,1,69,0,2.0,108405,0,0.06249474381561807,0.07846278258245881,0.009087140315236988,0.8499553332866799
13515,40,1,1,3,0,3563,0,0,2,16,7,152,2,105,0,2.0,71260,0,-0.0006848408554226831,0.00017184438808859684,0.00019921163342186826,1.0003137848339128
13516,53,5,1,0,0,55350,1,0,2,16,7,138,3,320,0,3.0,1826550,0,0.01679483382008136,0.0011709582914692235,0.001797948881108992,0.9802362590073355
13517,31,4,0,1,0,-683,1,0,2,16,7,340,1,677,0,2.0,-7513,0,-0.00013015075993540182,-0.0006266729755660949,0.0002527645990599188,1.000504059136442
13518,31,1,1,1,0,-3198,1,0,0,8,0,101,1,59,0,1.0,-35178,0,0.42529082111418204,0.1375171922808559,0.034410731190462826,0.40278125541451637
13519,45,1,1,0,0,24621,1,0,0,8,0,177,2,398,0,1.0,615525,0,0.0070157295036625406,0.001950723852639287,0.00250573706731725,0.9885278095763821
13520,32,0,2,1,0,100567,0,0,0,3,2,101,1,349,2,2.0,1206804,202,0.6868163277450967,0.12446893531809433,0.17017936338998213,0.018535373546853973
13521,30,10,1,0,0,51827,0,0,1,18,1,158,4,568,0,3.0,518270,0,0.0015469386000486335,-0.0014164338778750174,-0.0004585024858610315,1.000327997763687
13522,34,4,1,1,0,77464,1,0,0,27,7,345,1,304,0,2.0,1084496,0,0.0003591928840665226,-0.0003638959112732196,0.00017377441899940962,0.9998309286082067
13523,31,4,1,1,0,87777,1,0,0,27,7,345,2,352,0,2.0,965547,0,0.0005625576484833,-0.00044822690596238446,-0.0008715484530089114,1.0007572177104884
13524,37,4,2,2,0,91263,1,0,0,30,4,1337,1,165,0,2.0,1551471,0,0.37773304810582414,0.13191222208058706,0.0886913176465926,0.4016634121669925
13525,49,7,1,1,0,68519,0,0,0,17,0,158,2,138,0,2.0,1987051,0,0.021902623422709377,0.014590678618356605,0.0065883069150164675,0.9569183910439196
13526,46,3,1,0,0,43880,0,0,0,30,1,158,2,441,0,2.0,1140880,0,0.0030027523606635936,0.0062356558174244195,0.003944872957235189,0.9868167188646767
13527,51,5,1,0,0,25663,0,0,2,26,7,152,1,248,0,3.0,795553,0,8.260680428993916e-05,-0.0006109123959952417,-0.0008306028106655622,1.0013589084023713
13528,32,2,1,1,0,40324,1,0,2,8,7,152,1,300,0,1.0,483888,0,0.0014396613665834113,-0.000205485007020563,0.00010411393319100307,0.9986617097072459
13529,37,1,1,1,0,45313,1,0,0,27,7,345,1,316,0,1.0,770321,0,0.0008870480803581243,-0.001603428711318508,-0.00016204054305194934,1.000878421174012
13530,33,0,0,1,0,13404,1,0,2,15,7,345,3,578,0,2.0,174252,0,-3.544563083107688e-05,-0.0010232456766433341,-0.0001783094640924847,1.0012370007715665
13531,35,9,1,1,0,19153,1,0,0,27,7,345,1,624,0,1.0,287295,0,0.0006204395041226191,-0.0008129855482519321,-0.0008572911900109927,1.0010498372341408
13532,35,4,1,1,0,53081,1,0,0,27,7,345,1,25,0,2.0,796215,0,0.002234737084991764,-0.000785569741636849,-0.00027469488760097777,0.9988255275442458
13533,29,5,1,0,0,95546,1,0,0,7,4,158,3,107,0,3.0,859914,0,0.006444049252181061,0.0031348296469432234,-0.00022780222084876206,0.9906489233217245
13534,30,0,2,1,0,56251,1,1,1,7,4,271,2,755,0,2.0,562510,0,0.0016588765482288964,-0.0014091848145589801,-0.0004306103249091253,1.000180918591238
13535,31,4,1,2,0,15218,1,0,0,12,7,207,2,744,0,2.0,167398,0,0.5570422704780302,0.14033962271456257,0.04140296473452516,0.2612151420728942
13536,31,0,0,1,0,66287,1,0,0,27,7,121,3,725,0,2.0,729157,0,0.009692069742500503,0.017638550470655077,0.0034413262942968974,0.9692280534925484
13537,36,0,0,1,0,29300,0,0,2,20,5,67,2,135,0,2.0,468800,0,0.0007156727510936323,-0.0006419828928060888,0.0012623006826025032,0.9986640094591093
13538,60,5,1,0,0,2773,0,0,1,15,0,158,1,333,0,3.0,110920,0,0.07335765864452282,-0.0022343391398438016,0.008543994367220031,0.9203326861281346
13539,51,9,2,2,0,-2578,0,0,2,2,5,117,1,241,0,2.0,-79918,0,0.0009887320776999914,0.0006921152152439512,-0.0009765154709493219,0.9992956681780063
13540,31,10,1,1,0,78993,1,0,0,4,1,158,3,549,0,3.0,868923,0,0.0009169346405572959,0.0017201506092662175,0.0013395435282264126,0.9960233712219506
13541,48,5,1,0,0,48953,0,0,1,28,1,158,3,440,0,3.0,1370684,0,0.00930816023548095,0.0059129834046244105,0.0019757416511177617,0.9828031147087826
13542,30,10,2,1,0,71184,0,0,2,29,5,177,1,603,0,3.0,711840,0,0.0037000591074486944,-0.0008054199453678482,0.0003664869852529687,0.9967388738526654
13543,37,0,0,1,0,90621,0,0,0,4,5,177,2,423,0,2.0,1540557,0,0.0013528309613399375,0.004215972000973629,0.001906999765542091,0.992524197272145
13544,29,4,2,2,0,31503,1,0,2,26,7,345,1,466,0,2.0,283527,0,0.0011154387788375325,-0.002358383196105842,-0.00045090187868375084,1.001693846295951
13545,32,10,1,1,0,23962,1,0,2,16,7,153,3,851,0,3.0,287544,0,0.0012506078980059898,0.0010027357828447415,0.000287046323923186,0.9974596099952293
13546,32,6,1,1,0,-2921,1,0,0,27,7,345,1,523,0,1.0,-35052,0,0.0007542936566957009,-0.0009182770529337497,0.0002740640975129223,0.9998899192987245
13547,57,0,1,2,0,4337,0,0,0,22,1,158,2,526,0,2.0,160469,0,0.003019981297761945,0.00015466610227209826,-0.00028295760817704727,0.9971083102081436
13548,29,4,1,1,0,93505,1,0,0,20,0,826,1,369,0,2.0,841545,0,0.14068995020240652,0.027755626617000394,0.008865726867246536,0.8226886963133508
13549,32,0,1,1,0,65236,1,0,0,28,4,271,3,24,0,2.0,782832,0,0.014426124042161426,0.005022682892115084,0.0020977627621770467,0.9784534303035497
13550,30,7,1,1,0,26695,0,1,2,26,7,658,2,799,0,2.0,266950,0,0.0011107942143477323,0.0006296312358918948,-0.0005207857742467736,0.9987803603240077
13551,36,2,1,1,0,48463,0,0,1,29,4,158,1,37,0,2.0,775408,0,0.007808498560079966,-0.012723309649706398,-0.002222451294651911,1.0071372623842736
13552,32,0,1,1,0,98035,1,0,0,11,7,82,2,98,0,2.0,1176420,0,0.3856373532853009,0.45548907909794567,0.004725529625911577,0.15414803799084398
13553,31,3,2,1,0,23994,0,0,0,17,0,270,2,506,0,2.0,263934,0,0.12032557495777847,0.024218799207198525,0.0170511391183335,0.838404486716682
13554,31,7,2,1,0,99619,0,0,0,12,7,207,1,623,0,2.0,1095809,0,0.44754192910477325,0.08519517250705946,0.053082289296915344,0.41418060909126286
13555,35,4,1,2,0,44622,1,0,0,27,7,345,1,361,0,2.0,669330,0,0.0018479475964547215,-0.000997958658350409,-0.0002079952600834746,0.9993580063219789
13556,29,4,1,3,0,52892,0,0,1,6,4,14,3,49,3,2.0,476028,42,-0.05258964437961129,0.36294200098102675,0.44209079752157066,0.24755684587700844
13557,34,1,2,1,0,36079,1,0,0,2,5,184,1,189,0,1.0,505106,0,-0.0020206965065234644,0.014928718036651197,0.0020024556186900248,0.9850895228511836
13558,32,4,1,2,0,60304,0,0,0,26,8,158,2,249,0,2.0,723648,0,0.004982591668512476,0.001725251724662473,0.00177761990988759,0.9915145366969368
13559,35,4,0,2,0,69914,1,0,0,2,7,345,1,426,0,2.0,1048710,0,-0.004172728293639336,-0.0026403052877763053,0.007353877969850018,0.9994591556115662
13560,46,4,1,3,0,24619,0,0,0,20,0,158,1,735,1,2.0,640094,158,0.11136377804205493,0.41778604827103566,0.4163897614539103,0.05446041223301279
13561,35,9,1,1,0,-2138,1,0,2,30,7,152,1,459,0,1.0,-32070,0,0.0016052752880348492,0.0033421822870251423,0.002953113238738085,0.9920994291862026
13562,37,0,2,1,0,23811,1,0,0,7,7,101,1,798,1,2.0,404787,101,0.9160313162024026,0.04211969402446798,0.0638387077119878,-0.021989717938867726
13563,34,1,1,0,0,98833,0,0,2,20,5,87,1,796,0,2.0,1383662,0,0.00385417435033715,-0.00034793377581748136,0.0003123369614509014,0.9961814224640286
13564,57,9,0,1,0,3317,0,0,2,26,7,345,1,658,0,2.0,122729,0,-4.663375514639412e-05,-0.0008623894687097983,-0.0009491623680478282,1.0018581855919044
13565,40,1,1,0,0,87139,0,0,2,26,7,396,2,464,0,2.0,1742780,0,0.0059208602905684166,0.0028449754568606878,8.326034971319063e-05,0.9911509039028584
13566,28,1,2,1,0,92359,1,0,0,4,8,121,1,704,0,1.0,738872,0,0.0372783461721095,0.03386579133669198,0.01798449214533588,0.9108713703458633
13567,34,0,1,1,0,14471,1,0,0,27,7,345,1,202,0,2.0,202594,0,0.0002893349718509075,-0.0004448599272529469,0.00022752354191147434,0.9999280014134899
13568,33,1,0,1,0,38982,1,1,0,21,8,121,4,788,0,0.0,506766,0,0.012195586087835025,0.01773823376064898,0.003344419590508692,0.9667217605610048
13569,32,0,2,1,0,72353,1,0,2,2,5,177,1,237,0,2.0,868236,0,0.0026452119690191372,0.001582725307596313,0.0004959034884358567,0.9952761592349489
13570,32,1,2,1,0,94697,1,0,2,23,7,121,1,120,0,1.0,1136364,0,-9.624800962319824e-05,0.0017393120875187178,-0.000744101782958289,0.9991010377050633
13571,49,0,1,3,0,59901,0,0,0,12,0,826,1,290,0,2.0,1737129,0,0.20175897792344832,0.16394241525436165,0.04797850041707294,0.5863201064051065
13572,31,1,1,0,0,39963,0,0,2,16,7,658,1,665,0,2.0,439593,0,0.003996633039393099,0.002081484441245861,0.003147193078985127,0.9907746894403753
13573,30,9,2,1,0,48163,1,0,0,27,7,121,1,389,0,1.0,481630,0,0.039983290890998086,0.011155302380230353,0.002774177802251643,0.9460872289265339
13574,60,5,1,1,0,-6544,0,0,0,13,8,158,1,321,0,3.0,-261760,0,0.033106686602569005,-0.010764265881184211,-0.0056293117319435315,0.9832868910105579
13575,35,4,1,2,0,4019,1,0,0,17,0,826,2,3,0,2.0,60285,0,0.2488611309980826,0.03647480147121101,0.012579477057926837,0.7020845904727786
13576,37,9,1,2,0,57722,1,0,2,16,7,121,1,822,0,1.0,981274,0,0.000431911604768645,-0.0006994880087258029,0.00047933338311168666,0.9997882430208449
13577,31,9,1,2,0,19981,0,0,0,21,8,158,1,437,0,2.0,219791,0,0.00580098562696281,-0.002621921756348646,0.0006593267910023071,0.9961616093383816
13578,33,4,1,2,0,-1555,1,1,2,30,7,117,1,116,0,2.0,-20215,0,-0.0035492954676271254,0.010788302141164843,-0.0003827264986477237,0.9931437198251039
13579,33,0,0,1,0,49999,1,0,2,15,7,152,2,455,0,2.0,649987,0,-1.729243896404775e-05,-0.00025775420136891006,0.0006372482344253437,0.999637798405907
13580,30,0,2,1,0,26462,0,0,0,18,1,158,2,630,0,2.0,264620,0,0.0025382290025089266,-0.0006059858993912003,-0.00037560612634678775,0.9984433630232297
13581,31,1,1,1,0,14486,1,0,0,27,7,345,1,672,0,1.0,159346,0,0.0001958756340664919,-0.0006384989602908134,-0.0006941247548648589,1.0011367480810898
13582,31,1,2,1,0,2085,1,0,2,30,7,152,2,448,0,1.0,22935,0,0.0046098099262127795,0.005255136181632685,0.006672704284362067,0.9834623496077923
13583,37,1,1,1,0,4461,1,0,2,20,5,64,1,773,0,1.0,75837,0,0.002585283984622308,-0.00031444981453893767,0.0015577010351283081,0.9961714647947888
13584,35,9,0,1,0,90995,1,0,0,19,1,158,3,660,0,1.0,1364925,0,0.002885452191368279,0.004067276036583734,0.001211950736620039,0.9918353210354287
13585,34,4,1,2,0,-4996,1,0,0,27,7,345,1,149,0,2.0,-69944,0,0.00054872724991957,-0.001515536228113304,-0.00017952079407412488,1.0011463297722676
13586,35,9,1,1,0,47832,1,0,0,20,0,87,1,742,0,1.0,717480,0,0.31543319755744964,0.07957403298008493,0.015466397720929961,0.5895263717415176
13587,30,6,1,1,0,13399,1,0,0,18,7,121,1,572,0,1.0,133990,0,0.03321189089059125,0.005550522894986594,0.0015908687865915892,0.9596467174278298
13588,36,1,1,0,0,45917,0,0,2,16,5,87,2,270,0,2.0,734672,0,0.0043740089472626975,0.0007554582481664879,0.001810578600708393,0.9930599542038636
13589,31,7,2,1,0,93774,0,0,0,17,2,14,1,650,0,2.0,1031514,0,0.026062116791284298,0.01781190359766573,0.004928395052487624,0.9511975845585625
13590,31,9,2,1,0,58015,1,1,2,23,7,259,1,851,0,0.0,638165,0,0.0009941531022626127,-0.0005769444396750423,-0.0004970489164833024,1.0000798402538953
13591,32,1,1,0,0,71989,1,0,2,20,5,184,1,821,0,1.0,863868,0,0.0016010387189703684,0.0020295492255314705,0.0011252267907366047,0.995244185264762
13592,30,4,2,2,0,70832,1,0,2,26,7,345,2,153,0,2.0,708320,0,3.7043780791862213e-06,-0.001690677438504113,-0.000520247938986005,1.0022072209994108
13593,46,2,1,1,0,45318,1,0,2,2,5,177,1,210,0,1.0,1178268,0,0.0047159210032479415,0.003961744407851887,0.000994444382602891,0.9903278902062977
13594,37,9,1,1,0,31710,0,0,0,13,1,158,1,15,0,2.0,539070,0,-0.005526618128058033,0.0009340595710161381,0.0019043266252264657,1.0026882319318144
13595,32,0,2,1,0,15487,1,0,0,3,2,101,3,787,0,2.0,185844,0,0.3670560051209152,0.20350162975500508,0.023171246560468747,0.4062711185636224
13596,31,1,1,1,0,25011,1,0,2,15,7,152,1,419,0,1.0,275121,0,0.00041937677174541665,-0.00010489501034958645,-0.0005737115835967137,1.0002592298222015
13597,57,9,1,1,0,47367,0,0,0,18,1,158,1,102,0,2.0,1752579,0,0.00563260390275358,0.000210301720519699,0.001151551071948892,0.9930055433047804
13598,37,1,2,1,0,66720,1,0,2,2,5,134,1,133,0,1.0,1134240,0,0.016504595258434993,0.012313312860287706,0.003348014879015534,0.9678340770022557
13599,49,2,1,1,0,2540,0,1,0,28,3,101,1,467,1,2.0,73660,101,0.8159517852202403,0.051332585320899723,0.08129838155497701,0.05141724790386715
