pred_1a,pred_1b,pred_1c,pred_1d,pred_1e
0.04575907,0.061742216,0.04,0.09251,0.053227723
0.04116163,0.1225875,0.15,0.22724596,0.18541214
0.016106674,0.0065355897,0.0,0.017876025,0.011884451
0.11281329,0.057442337,0.21,0.059668064,0.08727449
0.08025052,0.11896208,0.1,0.124234095,0.17838672
0.07210174,0.043542504,0.1,0.06157843,0.07585198
0.12794985,0.22190693,0.1,0.23403206,0.2248562
0.06416835,0.06168765,0.02,0.05806504,0.083436996
0.06802384,0.100542486,0.05,0.07205491,0.08534697
0.018529,0.0034718513,0.04,0.029939039,0.0033920407
0.11221327,0.08359939,0.07,0.052591935,0.087572694
0.042567655,0.018072605,0.0,0.016319057,0.017110258
0.00851033,0.0046294034,0.0,0.001811478,0.00503096
0.04925782,0.016880453,0.08,0.042836085,0.024122685
0.026712617,0.0048704743,0.04,0.0073083173,0.0072470605
0.8943936,0.884624,0.66,0.9454871,0.916442
0.024421489,0.0319618,0.03,0.024697741,0.009160876
0.2493208,0.2602259,0.38,0.1748119,0.239063
0.12320919,0.055029333,0.15,0.18227485,0.058739483
0.018458093,0.015290797,0.02,0.019979624,0.018582106
0.085296,0.018613786,0.01,0.05535219,0.045400918
0.002608048,0.0045298636,0.0,0.0556042,0.0035552979
0.023743466,0.015856653,0.09,0.01087456,0.019858092
0.030204447,0.0062160194,0.06,0.019079067,0.015746266
0.017437443,0.022574514,0.01,0.10485109,0.019548863
0.024126295,0.035648793,0.02,0.021683997,0.049108654
0.043756366,0.03617859,0.09,0.08004004,0.019045353
0.08924563,0.19972286,0.07,0.21903789,0.15335646
0.02512492,0.0029725134,0.05,0.081109814,0.0021500885
0.09250995,0.15787274,0.18,0.06387607,0.19342357
0.011668409,0.0041688085,0.0,0.0058213836,0.005686611
0.017970147,0.0022582412,0.0,0.006067662,0.0035042465
0.002609631,0.00483796,0.0,0.0556042,0.0047321618
0.5739672,0.47893488,0.68,0.49920994,0.5068632
0.0330191,0.014686942,0.08,0.027220808,0.019399375
0.01617358,0.0010451078,0.06,0.020163583,0.0039490163
0.0038596895,0.025274485,0.02,0.00909043,0.054343045
0.06441212,0.1519987,0.11,0.12857965,0.12456992
0.12649342,0.08461279,0.08,0.11411629,0.10179064
0.080776,0.059468836,0.08,0.19361398,0.07078344
0.071339644,0.084652394,0.09,0.12061229,0.06809828
0.07408753,0.0025225282,0.08,0.00981705,0.005285144
0.041583464,0.019004166,0.0,0.025455428,0.027634472
0.04663157,0.03736329,0.03,0.032485887,0.11686367
0.014514373,0.07122609,0.04,0.07759982,0.06338683
0.14349326,0.059518784,0.1,0.07069243,0.08305758
0.021728782,0.0056177676,0.0,0.0074632354,0.0042513907
0.034757044,0.0069957674,0.0,0.014815925,0.010725021
0.16012551,0.17337868,0.34,0.11109378,0.23554692
0.09181913,0.039611638,0.03,0.081845835,0.054285616
0.05755906,0.09080875,0.16,0.13547967,0.07378486
0.092614986,0.06464413,0.12,0.18521436,0.14323503
0.084746204,0.06756672,0.17,0.07854859,0.06564367
0.083904825,0.037807077,0.05,0.04576823,0.053413182
0.10728273,0.17050114,0.25,0.14492452,0.22722119
0.054394938,0.0473395,0.01,0.039477684,0.05317211
0.082327545,0.0904915,0.0,0.06770564,0.06983355
0.0047540492,0.019329697,0.0,0.00737045,0.012415916
0.2563744,0.24189964,0.1,0.1781489,0.185824
0.015635015,0.0085864365,0.0,0.09583156,0.01254487
0.035348117,0.050486505,0.0,0.08420222,0.034573406
0.06464027,0.02329427,0.22,0.036455322,0.050627172
0.0664626,0.060684353,0.09,0.03771858,0.060628295
0.034991745,0.07525274,0.06,0.04754631,0.066039294
0.028617403,0.029149741,0.0,0.028520843,0.029314071
0.1385418,0.12853366,0.15,0.12591112,0.1478076
0.075881936,0.27791712,0.14,0.14931773,0.31211573
0.96901166,0.9663857,0.83,0.83461046,0.9168268
0.0033261313,0.00768736,0.0,0.0556042,0.0072962046
0.030555071,0.0046969354,0.03,0.01896466,0.006931007
0.055809155,0.08646327,0.12,0.08238613,0.14723575
0.17662944,0.10883081,0.12,0.17793171,0.090163946
0.07827675,0.051426977,0.03,0.061323404,0.06683913
0.028356232,0.04572895,0.0,0.047992002,0.03522566
0.014995803,0.0637393,0.08,0.1033232,0.04237783
0.10219872,0.101109594,0.08,0.10168495,0.111754656
0.115759276,0.16659033,0.08,0.1729813,0.1276451
0.26112115,0.536621,0.18,0.20775692,0.6357418
0.10001759,0.10006356,0.1,0.07941395,0.062913
0.04848563,0.024331242,0.01,0.043116003,0.02147758
0.1124921,0.0617854,0.06,0.06421218,0.115724444
0.004376808,0.0067608356,0.0,0.057563238,0.0048555434
0.1264046,0.11638516,0.02,0.14816293,0.08948925
0.011224454,0.0042954087,0.0,0.08310883,0.0037902296
0.002525373,0.0052679777,0.0,0.004392808,0.0044437945
0.0672273,0.10100725,0.04,0.065866955,0.11083305
0.019300815,0.02729547,0.0,0.021389559,0.033426702
0.10388505,0.3051592,0.05,0.071674295,0.41580376
0.029385448,0.021590889,0.16,0.082409315,0.019004464
0.18488438,0.26186112,0.09,0.1881413,0.23565245
0.093728505,0.07973772,0.18,0.1379503,0.08955714
0.021253765,0.017633915,0.01,0.00939307,0.014800727
0.061718043,0.01574552,0.03,0.032339185,0.015656292
0.10173719,0.15459654,0.04,0.14368445,0.13300192
0.00397471,0.009300679,0.0,0.056783706,0.008713961
0.073212095,0.034543693,0.1,0.11671794,0.04391566
0.0933235,0.21008855,0.08,0.058988493,0.16401929
0.051865008,0.0129235685,0.0,0.013956505,0.011440635
0.06334195,0.0129725635,0.08,0.047517803,0.025593072
0.003783755,0.007572174,0.0,0.0095332805,0.02348575
0.0684611,0.045062214,0.03,0.09428488,0.048426807
0.044223968,0.034000546,0.01,0.030629173,0.028830796
0.04160362,0.035919905,0.01,0.16042243,0.050493717
0.1923044,0.46294332,0.25,0.39590427,0.3949747
0.0024505756,0.0067894757,0.0,0.0556042,0.0055113435
0.77576435,0.9079529,0.53,0.47280508,0.8675587
0.01687423,0.011126757,0.0,0.0175816,0.012096077
0.027108192,0.0069768727,0.0,0.0144325225,0.007846504
0.041178986,0.09017995,0.06,0.04419594,0.11775541
0.31216463,0.1043618,0.18,0.24600673,0.4530395
0.03391712,0.057454407,0.05,0.048535414,0.052637786
0.07712746,0.053003073,0.11,0.10001242,0.05600071
0.046047952,0.011136055,0.0,0.019593634,0.011669189
0.10307877,0.2534698,0.2,0.19665684,0.15418154
0.011775817,0.013399094,0.03,0.067832865,0.022274137
0.1116025,0.17262512,0.02,0.14952156,0.24676192
0.07227329,0.023081362,0.09,0.03537136,0.025242597
0.14758788,0.1901733,0.25,0.19888723,0.20979455
0.10279996,0.08725861,0.03,0.07419682,0.06760803
0.094989516,0.091465116,0.1,0.08872099,0.12274021
0.0112058455,0.011386663,0.0,0.008638941,0.017195255
0.06897507,0.03769818,0.12,0.045398094,0.0389297
0.046865888,0.002391845,0.0,0.009162975,0.002206117
0.209013,0.058585167,0.2,0.32015383,0.12195206
0.019427085,0.0006249249,0.05,0.03081232,0.0015107989
0.0070518353,0.007973045,0.03,0.07425629,0.009464413
0.060620077,0.034208834,0.02,0.031036839,0.02286455
0.085555,0.05276522,0.22,0.14594749,0.06061685
0.13470817,0.18038511,0.21,0.19928844,0.2295056
0.044223968,0.03308621,0.01,0.025481336,0.03161475
0.16991533,0.19320366,0.12,0.1716676,0.16987029
0.096293464,0.012423575,0.02,0.03291061,0.016899616
0.09845256,0.051237643,0.25,0.11682012,0.04148531
0.023304684,0.05641398,0.14,0.031119214,0.065234154
0.09185357,0.13183978,0.01,0.07253365,0.110259324
0.0037302491,0.029809892,0.0,0.006713068,0.027286708
0.069602124,0.053210527,0.06,0.0724555,0.060313255
0.04005395,0.047656417,0.04,0.046446297,0.048703253
0.07238852,0.05993676,0.06,0.060738232,0.04794836
0.0022755577,0.0036627054,0.0,0.0556042,0.0029775798
0.045372456,0.038303405,0.03,0.041390866,0.15398288
0.00831865,0.024025232,0.0,0.0017951218,0.01639235
0.044896603,0.07448685,0.01,0.06190155,0.07318476
0.15383719,0.20276308,0.43,0.16396463,0.2407467
0.008467742,0.0047361255,0.0,0.0020541921,0.0057545304
0.14449868,0.12639347,0.07,0.095038354,0.13019824
0.031216538,0.019903839,0.05,0.078977205,0.0273211
0.2268432,0.20728713,0.22,0.19146584,0.21238106
0.13234755,0.13255724,0.09,0.08310317,0.09648979
0.36018226,0.5096351,0.33,0.18845259,0.49626338
0.1605715,0.05972439,0.16,0.14783615,0.049273074
0.04097524,0.05709657,0.08,0.10180228,0.071876764
0.79007107,0.78387874,0.96,0.82172126,0.6471082
0.015873717,0.0035128593,0.0,0.004091626,0.007026106
0.008296403,0.008325189,0.0,0.0033536062,0.01103279
0.24864918,0.1375514,0.36,0.19363432,0.13551724
0.009235076,0.005256146,0.04,0.019897988,0.009377688
0.06404905,0.031610668,0.01,0.030868934,0.070409566
0.04910108,0.0808889,0.1,0.13960171,0.08486867
0.005619879,0.0055227876,0.0,0.008669041,0.0050081313
0.008721149,0.008110613,0.0,0.002294054,0.008517325
0.011205291,0.014500767,0.08,0.09961538,0.023059815
0.011528611,0.046782136,0.0,0.012900693,0.049091905
0.02904404,0.016311914,0.13,0.037925277,0.027019441
0.019835727,0.0013840795,0.0,0.0074064666,0.003117919
0.051109105,0.18143094,0.02,0.10370049,0.10240534
0.22524416,0.13184547,0.25,0.12702306,0.0822787
0.09016752,0.046965957,0.07,0.09784627,0.05755809
0.16176617,0.06399897,0.18,0.054951686,0.059541523
0.049962778,0.07369062,0.05,0.04867306,0.06453842
0.008721149,0.008341789,0.0,0.0025952687,0.009438038
0.007553451,0.028340667,0.01,0.07018909,0.021542072
0.09749988,0.13008058,0.08,0.08512045,0.14443919
0.20202613,0.27026743,0.11,0.22989875,0.29196185
0.010566454,0.0034573972,0.04,0.07577006,0.010253757
0.07547744,0.02477011,0.07,0.037293352,0.03675261
0.22903049,0.60692775,0.23,0.34022743,0.59177494
0.002382252,0.0050287247,0.0,0.0040964205,0.00955686
0.9344811,0.84056157,0.89,0.87162644,0.8254441
0.6343696,0.805061,0.43,0.40389678,0.7934836
0.11839998,0.10045171,0.11,0.18047951,0.1639804
0.032383844,0.0065172017,0.04,0.026200626,0.020572692
0.13238958,0.1694248,0.25,0.12925358,0.17154059
0.20718677,0.1374954,0.2,0.35491213,0.05969724
0.05476637,0.008903354,0.08,0.041195285,0.0044746697
0.086074814,0.07328388,0.11,0.15037484,0.059922904
0.06690214,0.031517565,0.1,0.056889325,0.018481672
0.043555267,0.00846529,0.02,0.03199923,0.0123357475
0.051887088,0.048036933,0.0,0.036683198,0.047982544
0.0025747728,0.0044110417,0.0,0.004915686,0.0064184368
0.090170555,0.082369894,0.02,0.06668711,0.0889523
0.053784568,0.030121237,0.1,0.05891537,0.032096267
0.12530476,0.13867223,0.09,0.112823166,0.20433438
0.01189224,0.039765596,0.0,0.010864357,0.0138477385
0.005456226,0.010107458,0.03,0.06599441,0.008069336
0.7772878,0.8492643,0.79,0.79798096,0.8079233
0.042935334,0.06090769,0.22,0.038945157,0.053966135
0.016285496,0.00558424,0.0,0.010532514,0.007940561
0.024446478,0.01378122,0.02,0.074251935,0.012810975
0.046712153,0.022892535,0.02,0.055664364,0.03321293
0.11982137,0.03726229,0.01,0.08509646,0.05136779
0.009497652,0.014025778,0.08,0.02273018,0.010466963
0.06811974,0.036608666,0.01,0.04398452,0.031042337
0.01744368,0.04848203,0.11,0.087776676,0.027653933
0.058639813,0.017252207,0.01,0.029329019,0.015385896
0.14566512,0.20272025,0.21,0.1333925,0.1562351
0.017276568,0.003655851,0.0,0.0078549,0.0047677755
0.019704366,0.0064969063,0.03,0.010702615,0.0060783923
0.13373162,0.08881557,0.3,0.09649893,0.1329372
0.1325611,0.084652066,0.36,0.13850808,0.08757764
0.093963034,0.09111035,0.01,0.040676657,0.04421723
0.29073977,0.24892771,0.28,0.31281364,0.2418192
0.0029769468,0.004671246,0.0,0.0556042,0.003841132
0.00892202,0.006514579,0.0,0.0020046027,0.005823791
0.065091364,0.04554528,0.02,0.034500882,0.034047604
0.047804933,0.070550084,0.11,0.1341772,0.11680737
0.79007107,0.86856353,0.98,0.8366754,0.7741599
0.059809264,0.052283227,0.13,0.13307829,0.092472404
0.06537781,0.07268724,0.13,0.14122757,0.08014971
0.022219507,0.030073136,0.02,0.012206022,0.0348818
0.0140560195,0.04349646,0.04,0.13312925,0.045900434
0.032612737,0.0042887926,0.02,0.0117715625,0.009741157
0.028087294,0.03248307,0.11,0.13445939,0.042946666
0.01642556,0.036079288,0.01,0.026780825,0.04490733
0.02260047,0.022826433,0.0,0.0836575,0.019035071
0.014328838,0.030865192,0.0,0.018554056,0.030204445
0.03194135,0.012476146,0.0,0.009915846,0.0259687
0.08714285,0.079217374,0.03,0.078011274,0.06302169
0.044948857,0.022232503,0.02,0.016573535,0.023579538
0.024124095,0.039503396,0.01,0.08743805,0.032471478
0.25635535,0.08783078,0.15,0.28322062,0.10613012
0.00831865,0.021895617,0.0,0.0022032568,0.017454058
0.06596595,0.034861386,0.02,0.027992945,0.04725051
0.062339813,0.03932494,0.05,0.056463975,0.04005915
0.00851033,0.00631541,0.0,0.0032281028,0.006390512
0.06699127,0.12241611,0.0,0.15607299,0.12593639
0.033281464,0.033452243,0.18,0.04290661,0.051815182
0.0591802,0.01833859,0.02,0.057517532,0.021967977
0.05307939,0.009593874,0.07,0.030522956,0.01875782
0.19851756,0.14348069,0.09,0.26506886,0.20699275
0.20121476,0.30645657,0.09,0.20738445,0.34280044
0.5180742,0.6932454,0.58,0.62134445,0.7063519
0.057946358,0.060761005,0.12,0.08946954,0.07483381
0.0775166,0.09365368,0.18,0.15712664,0.10047972
0.07482416,0.115033746,0.02,0.08585253,0.12463546
0.94034296,0.8535159,0.77,0.98187906,0.82022685
0.069072165,0.090940565,0.1,0.036137376,0.067418486
0.0027386737,0.004344225,0.0,0.004692514,0.0029093325
0.030340232,0.016421825,0.13,0.0276514,0.022389233
0.07611266,0.07348728,0.02,0.07470993,0.036375403
0.017400399,0.02497676,0.0,0.020264706,0.01579845
0.066498764,0.06236306,0.0,0.035457954,0.08810076
0.057909008,0.050807297,0.09,0.021192392,0.044097126
0.14909045,0.14522594,0.06,0.17431906,0.09931263
0.017970147,0.0014021397,0.0,0.0043446873,0.0031238198
0.36024863,0.3634008,0.52,0.2262295,0.38334578
0.03531178,0.06654957,0.02,0.019813411,0.05477974
0.07350797,0.062485665,0.02,0.038374532,0.059441805
0.25103235,0.11622712,0.35,0.20322962,0.18769294
0.074739896,0.004570693,0.06,0.07050194,0.009312868
0.103542455,0.07115939,0.42,0.08465955,0.046331584
0.28489554,0.30826074,0.46,0.3098378,0.2366553
0.011631201,0.03149727,0.01,0.007746889,0.03672868
0.0022250016,0.0046162605,0.0,0.0556042,0.0047489107
0.19266121,0.21324727,0.24,0.3346645,0.18901247
0.014360992,0.014057696,0.01,0.07940924,0.014059782
0.0023677736,0.005702764,0.0,0.0061439597,0.009232491
0.04198116,0.007715374,0.01,0.03143773,0.011835068
0.037150983,0.016110778,0.05,0.034774832,0.014587581
0.0026813617,0.00472641,0.04,0.06948447,0.0027921796
0.086543106,0.1300365,0.19,0.058866724,0.121013284
0.021592746,0.018936366,0.01,0.015044197,0.03120491
0.043431215,0.08358288,0.09,0.10662828,0.0711762
0.085437216,0.02833888,0.18,0.07999852,0.04725489
0.3435674,0.23649272,0.24,0.25521424,0.27638274
0.04198116,0.014006764,0.0,0.02671382,0.014003545
0.0044600307,0.0016174912,0.0,0.0073464764,0.0018042922
0.06733731,0.06313029,0.01,0.09065902,0.06768471
0.04736525,0.009495139,0.01,0.0130818365,0.014468074
0.008467742,0.0033489168,0.0,0.0013950764,0.0045984983
0.048819546,0.053422004,0.23,0.062374398,0.053020924
0.35665455,0.44728136,0.22,0.29799506,0.44806296
0.012771295,0.005322993,0.11,0.020259172,0.0041493773
0.0769246,0.045589656,0.06,0.09982964,0.04040116
0.10192282,0.09929365,0.07,0.053383276,0.09181839
0.13112694,0.17736703,0.13,0.07154796,0.16116905
0.08382919,0.11319208,0.08,0.046597496,0.11764896
0.1001506,0.11833298,0.06,0.08167654,0.16781178
0.024918683,0.013066113,0.03,0.09015215,0.02103427
0.05040284,0.032465875,0.12,0.15014884,0.049917758
0.017970147,0.0017339289,0.0,0.0041987295,0.0032031834
0.09192205,0.05778408,0.04,0.043764118,0.101727664
0.09773413,0.06083086,0.13,0.13962933,0.08474338
0.056609657,0.0034615993,0.06,0.026581913,0.025879562
0.04650534,0.06496149,0.02,0.09284395,0.038125098
0.13889267,0.11646062,0.11,0.07283631,0.153274
0.22272019,0.24468687,0.21,0.16599119,0.21878353
0.04706146,0.030516028,0.19,0.049442902,0.015603185
0.07612882,0.005381018,0.06,0.04517012,0.0068192184
0.070543416,0.020788074,0.03,0.11511961,0.03525141
0.004524738,0.033825934,0.0,0.0071710134,0.027488291
0.022016082,0.056256205,0.06,0.04695491,0.045342
0.1554894,0.13307077,0.2,0.11072944,0.09823224
0.1772464,0.19056553,0.08,0.16214052,0.20273745
0.073056296,0.017448604,0.08,0.17890152,0.023110539
0.029390195,0.01643005,0.09,0.010187231,0.015639901
0.0080115395,0.010822564,0.01,0.07066811,0.010105133
0.07251886,0.22556725,0.24,0.10027965,0.11871731
0.017737927,0.06478685,0.02,0.019729644,0.055110484
0.07252987,0.23471609,0.0,0.03314641,0.14210153
0.020354183,0.007855833,0.0,0.007526807,0.010123342
0.04764481,0.04087159,0.23,0.035279293,0.11081448
0.02134828,0.018657237,0.0,0.071918525,0.015206754
0.18374634,0.057862878,0.2,0.06364956,0.0576455
0.1285035,0.23883718,0.12,0.090880625,0.22048268
0.07950971,0.04301846,0.06,0.070121184,0.0366787
0.04045889,0.04939878,0.12,0.098267145,0.033503592
0.12398622,0.31031546,0.13,0.14306366,0.24387279
0.01266297,0.057360977,0.18,0.13926898,0.05942425
0.08670699,0.025377631,0.0,0.09732905,0.024678648
0.12651493,0.249158,0.18,0.1621303,0.21175987
0.045227833,0.035785526,0.23,0.10209865,0.044301838
0.15392387,0.22154883,0.16,0.14462015,0.21871352
0.19778231,0.073868096,0.08,0.11973285,0.082039565
0.01820029,0.006542027,0.02,0.081007645,0.0049878955
0.038514316,0.011580437,0.02,0.02275469,0.012990952
0.009629223,0.026522726,0.0,0.005373422,0.033813864
0.08111937,0.08239287,0.03,0.12035112,0.055325657
0.0048820316,0.001375407,0.03,0.07780612,0.0008818507
0.34935668,0.36555815,0.47,0.3971214,0.43391478
0.950612,0.8759438,0.99,0.9642661,0.91548806
0.017276568,0.014793366,0.0,0.007046345,0.01568243
0.05667414,0.06265178,0.29,0.12608787,0.11610299
0.231782,0.22128534,0.15,0.34865716,0.24078903
0.061435092,0.039672285,0.02,0.09159978,0.026500016
0.017297387,0.0013596416,0.01,0.01264636,0.00284037
0.0028484708,0.0046804547,0.0,0.0556042,0.0038562715
0.0028032146,0.023786604,0.0,0.055968776,0.019478738
0.010630326,0.0036048293,0.02,0.019369472,0.010202885
0.1088899,0.12547722,0.15,0.15752125,0.07745671
0.04720561,0.02570808,0.04,0.039196707,0.03402424
0.017544264,0.011968195,0.05,0.008178796,0.009479225
0.043823075,0.026076823,0.04,0.020037642,0.052322775
0.02759418,0.023892313,0.03,0.004860973,0.038033187
0.04405183,0.024708688,0.17,0.076624654,0.030195475
0.022912707,0.024558991,0.0,0.016278071,0.02863893
0.64650726,0.65758985,0.59,0.7464119,0.590812
0.025399884,0.019763947,0.03,0.1108999,0.026401073
0.16699055,0.16504526,0.19,0.28358197,0.207263
0.012869053,0.03976515,0.03,0.06920403,0.04063937
0.014009006,0.012447417,0.01,0.016279934,0.013449222
0.020598024,0.005509466,0.12,0.0120701045,0.008309096
0.094207495,0.13678682,0.07,0.110480905,0.13782129
0.10537849,0.06754753,0.05,0.10109521,0.063694715
0.017888386,0.012419194,0.0,0.082294434,0.0092148185
0.0436037,0.057199508,0.17,0.065859616,0.0369204
0.07957323,0.03781393,0.03,0.04877497,0.023165554
0.15648697,0.08441168,0.06,0.12145187,0.1233713
0.37598678,0.62622523,0.23,0.53036845,0.75944626
0.017720124,0.019190788,0.01,0.0057129804,0.029523998
0.0713693,0.020321488,0.07,0.06721561,0.024134278
0.008487575,0.005432099,0.0,0.0030184558,0.0059753656
0.028115457,0.0024296641,0.0,0.008606087,0.003737539
0.084396146,0.09161088,0.03,0.061089735,0.053779423
0.066854924,0.076618314,0.04,0.044462144,0.13278249
0.46005598,0.5039524,0.53,0.4826015,0.50517493
0.120089225,0.109763,0.17,0.14905603,0.15194786
0.11572634,0.13878423,0.14,0.0836524,0.116794914
0.11191357,0.058430374,0.08,0.104518846,0.080239445
0.05102272,0.016243607,0.15,0.018518975,0.034374118
0.26003662,0.18545327,0.27,0.35202655,0.23807019
0.00791335,0.011639416,0.0,0.0029271229,0.012663186
0.13854437,0.22165745,0.05,0.16026656,0.17227146
0.027992468,0.04845783,0.01,0.12521377,0.04551655
0.2456789,0.2093767,0.21,0.27450633,0.18235642
0.0730081,0.022663057,0.07,0.047617998,0.02056396
0.025808344,0.010631651,0.0,0.024046244,0.016209066
